mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.001531505584716797,3.001976794834085e-05,0.0,0.0,9,1,StandardScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.013683080673217773,0.017005080663865142,0.5607031345367431,0.2682663292654618,9,1,MaxAbsScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",0.6115896632732968,0.6170712607674237,0.6253918495297806,0.6269592476489029,0.6144200626959248,0.6190864167830658,0.00606262278862227,9,0.6436826640548482,0.6419196865817826,0.6421856639247944,0.6402271837054446,0.645515080297689,0.6427060557129117,0.0017820422792043885
0.0015822410583496093,3.346622410059514e-05,0.0,0.0,9,2,StandardScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005368185043334961,0.000505027583164215,0.28963756561279297,0.015609107643821722,9,2,MaxAbsScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.6303837118245889,0.6452623335943618,0.6387147335423198,0.6410658307210031,0.6293103448275862,0.6369473909019719,0.006174620219936897,1,0.668364348677767,0.6697355533790401,0.6652957305131219,0.6699960830395613,0.672346259302781,0.6691475949824544,0.0023128949460454215
0.0015855789184570312,2.1578448855123418e-05,0.0,0.0,9,3,StandardScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.0049285888671875,0.00015205812878816232,0.0,0.0,9,3,MaxAbsScaler(),"{'classifier__n_neighbors': 9, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0014995574951171876,2.3108947543462495e-05,0.0,0.0,11,1,StandardScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005068635940551758,0.00012169904426935419,0.40402817726135254,0.0017051591235459314,11,1,MaxAbsScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",0.6076742364917777,0.591229444009397,0.6089341692789969,0.6159874608150471,0.5963949843260188,0.6040440589842475,0.008971721293082584,15,0.6370225269343781,0.6297747306562194,0.627301214257736,0.6276929103016059,0.6316098707403055,0.6306802505780489,0.0035284760941859577
0.001596212387084961,3.333940929896989e-05,0.0,0.0,11,2,StandardScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005545234680175782,0.0005317034648743272,0.29411678314208983,0.02812751250302963,11,2,MaxAbsScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.6389976507439311,0.6311667971808927,0.6206896551724138,0.6293103448275862,0.627742946708464,0.6295814789266576,0.005893993039581509,7,0.6632713026444662,0.6534769833496572,0.6527614571092832,0.6517822169996083,0.655307481394438,0.6553198882994906,0.004139616674329507
0.0016193866729736328,3.347430813174202e-05,0.0,0.0,11,3,StandardScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.0049823284149169925,3.552151994999164e-05,0.0,0.0,11,3,MaxAbsScaler(),"{'classifier__n_neighbors': 11, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0015213489532470703,7.253679074324422e-05,0.0,0.0,13,1,StandardScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005286216735839844,0.0001964593975131767,0.4105973243713379,0.004913729285765733,13,1,MaxAbsScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",0.610806577916993,0.6021926389976507,0.6191222570532915,0.6136363636363636,0.6065830721003135,0.6104681819409224,0.005807298728703484,12,0.631537708129285,0.6446620959843291,0.6280846063454759,0.6257344300822562,0.6280846063454759,0.6316206893773644,0.00677850997021887
0.0016489982604980468,7.643189475679188e-05,0.0,0.0,13,2,StandardScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005336236953735351,0.00019515374975862153,0.27895345687866213,0.007688898407623247,13,2,MaxAbsScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.6382145653876272,0.6358653093187158,0.6324451410658307,0.6340125391849529,0.627742946708464,0.6336561003331181,0.003527578908716657,3,0.6581782566111655,0.6521057786483839,0.6484528006267136,0.6504112808460635,0.6551116333725029,0.6528519500209657,0.003445050474914605
0.0016015529632568359,4.835481461523205e-05,0.0,0.0,13,3,StandardScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005074930191040039,0.00022678439410530346,0.0,0.0,13,3,MaxAbsScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0015166282653808593,5.556542300559464e-05,0.0,0.0,15,1,StandardScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.0053596973419189455,0.0004065250967205378,0.40935688018798827,0.009673848013946822,15,1,MaxAbsScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",0.6123727486296007,0.6021926389976507,0.6199059561128527,0.6144200626959248,0.60423197492163,0.6106246762715318,0.006566106208546671,11,0.6325171400587659,0.6282076395690499,0.6192714453584018,0.6214257735996866,0.6229925577751665,0.6248829112722142,0.004823879234509973
0.0016674518585205079,9.941950690001632e-05,0.0,0.0,15,2,StandardScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005444383621215821,0.00014415715541347786,0.28356051445007324,0.010373226921879038,15,2,MaxAbsScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.6452623335943618,0.6389976507439311,0.6340125391849529,0.6371473354231975,0.6238244514106583,0.6358488620714203,0.007045181087021796,2,0.6581782566111655,0.6446620959843291,0.6441441441441441,0.6478652565609088,0.6488444966705836,0.6487388499942263,0.005051890123367058
0.0016286373138427734,5.145755665958265e-05,0.0,0.0,15,3,StandardScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005026960372924804,0.00013650079779899382,0.0,0.0,15,3,MaxAbsScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.00152435302734375,5.8142387608421e-05,0.0,0.0,17,1,StandardScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005158805847167968,0.0001266352915758136,0.43396506309509275,0.04414011925056878,17,1,MaxAbsScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",0.6092404072043853,0.6006264682850431,0.6057993730407524,0.6065830721003135,0.6073667711598746,0.6059232183580737,0.002884229272911628,14,0.6501469147894221,0.6203721841332027,0.617508813160987,0.6161378770074423,0.617704661182922,0.6243740900547953,0.012959184075196185
0.001842832565307617,0.0004109747019078236,0.0,0.0,17,2,StandardScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.006738996505737305,0.0006330591936835542,0.3075888156890869,0.026945675055727012,17,2,MaxAbsScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.6436961628817541,0.6350822239624119,0.6238244514106583,0.6355799373040752,0.6238244514106583,0.6324014453939115,0.0076418542156208025,5,0.6558276199804114,0.6438785504407444,0.6394437916177047,0.6412064238151195,0.6482569526047787,0.6457226676917517,0.005860958500423038
0.0016024589538574218,4.977101907165307e-05,0.0,0.0,17,3,StandardScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005142021179199219,0.00013680535353146112,0.0,0.0,17,3,MaxAbsScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0015117168426513673,4.698445681886488e-05,0.0,0.0,19,1,StandardScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005187797546386719,0.00012864465607563243,0.4158018589019775,0.0033425379827931303,19,1,MaxAbsScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",0.6139389193422083,0.6006264682850431,0.6144200626959248,0.60423197492163,0.6003134796238244,0.6067061809737262,0.006257279089910926,13,0.6268364348677767,0.6342801175318316,0.6157461809635723,0.6112416764590678,0.6145710928319624,0.620535100530842,0.008642952923801342
0.0015819549560546875,3.8667171768298215e-05,0.0,0.0,19,2,StandardScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.005348396301269531,0.00012724856784247652,0.2743229866027832,0.0025448157266831774,19,2,MaxAbsScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.6421299921691465,0.6319498825371965,0.6355799373040752,0.6347962382445141,0.6238244514106583,0.633656100333118,0.005939367065574509,4,0.651126346718903,0.6438785504407444,0.6382687034860948,0.6378770074422249,0.6435566000783393,0.6429414416332613,0.004811075546234976
0.0015717029571533203,4.1832345299549786e-05,0.0,0.0,19,3,StandardScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.004976749420166016,0.0001510305956000398,0.0,0.0,19,3,MaxAbsScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
