mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__kernel,param_scaler,param_classifier__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.778755474090576,0.026163506116877552,0.2819510936737061,0.005588770303489809,0.1,poly,MaxAbsScaler(),4,"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.5998433829287392,0.5998433829287392,0.6003134796238244,0.6003134796238244,0.6003134796238244,0.6001254409457903,0.00023029940654551456,22,0.6507345739471107,0.6481880509304603,0.6447316882099491,0.6509988249118684,0.6496278887583236,0.6488562053515424,0.002287909719509005
0.002133798599243164,0.0003763417869822361,0.0,0.0,0.1,poly,StandardScaler(),5,"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.165374755859375,0.3224214069948051,0.2861499786376953,0.021361510482355316,0.1,poly,MaxAbsScaler(),5,"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.5998433829287392,0.5998433829287392,0.6003134796238244,0.6003134796238244,0.6003134796238244,0.6001254409457903,0.00023029940654551456,22,0.6628795298726738,0.6581782566111655,0.6592244418331374,0.663337250293772,0.6654915785350568,0.661822211429161,0.002716775058768083
0.0016076087951660157,0.0001186113045883877,0.0,0.0,0.01,poly,StandardScaler(),2,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
2.118474006652832,0.038357763538350687,0.2574345111846924,0.0025042670302700574,0.01,poly,MaxAbsScaler(),2,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.5998433829287392,0.5998433829287392,0.6003134796238244,0.6003134796238244,0.6003134796238244,0.6001254409457903,0.00023029940654551456,22,0.6001958863858962,0.6001958863858962,0.600078339208774,0.600078339208774,0.600078339208774,0.6001253580796229,5.758612093078997e-05
0.001507711410522461,2.8388995888469774e-05,0.0,0.0,0.01,poly,StandardScaler(),3,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
2.455809736251831,0.08537949265213811,0.2736362934112549,0.017686827991889434,0.01,poly,MaxAbsScaler(),3,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.5998433829287392,0.5998433829287392,0.6003134796238244,0.6003134796238244,0.6003134796238244,0.6001254409457903,0.00023029940654551456,22,0.6011753183153771,0.6007835455435847,0.6010575793184488,0.6010575793184488,0.6006658832745789,0.6009479811540877,0.0001909575784254751
0.0015766143798828125,0.00011926815486928548,0.0,0.0,0.01,poly,StandardScaler(),4,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
2.6770251750946046,0.12660087344698942,0.28749723434448243,0.023874544957531458,0.01,poly,MaxAbsScaler(),4,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.5998433829287392,0.5998433829287392,0.6003134796238244,0.6003134796238244,0.6003134796238244,0.6001254409457903,0.00023029940654551456,22,0.6080313418217433,0.6072477962781586,0.6069330199764983,0.6065413239326283,0.6071288679984332,0.6071764700014924,0.000490068905555261
0.0015633106231689453,0.00011963643794167971,0.0,0.0,0.01,poly,StandardScaler(),5,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
2.709943151473999,0.05653742545244154,0.28067870140075685,0.008648795780190156,0.01,poly,MaxAbsScaler(),5,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.5998433829287392,0.5998433829287392,0.6003134796238244,0.6003134796238244,0.6003134796238244,0.6001254409457903,0.00023029940654551456,22,0.6184133202742409,0.6164544564152792,0.6137877007442225,0.6179005092048571,0.6179005092048571,0.6168912991686913,0.0016838475472267468
0.0018201828002929687,0.0002585981859008968,0.0,0.0,1,poly,StandardScaler(),2,"{'classifier__C': 1, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
2.379697799682617,0.03642335704447173,0.26720542907714845,0.013299390645881879,1,poly,MaxAbsScaler(),2,"{'classifier__C': 1, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6374314800313234,0.6483946750195771,0.6394984326018809,0.6434169278996865,0.6363636363636364,0.6410210303832209,0.004404666954921382,4,0.7809990205680705,0.7759059745347698,0.7786917352134743,0.7788875832354093,0.7794751273012143,0.7787918881705876,0.0016544446079144873
0.001519012451171875,4.1253827922655434e-05,0.0,0.0,1,poly,StandardScaler(),3,"{'classifier__C': 1, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.012706470489502,0.3624496257596406,0.26568098068237306,0.004303898625778654,1,poly,MaxAbsScaler(),3,"{'classifier__C': 1, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6178543461237275,0.6272513703993735,0.6230407523510971,0.6167711598746082,0.6144200626959248,0.6198675382889463,0.0046455517742169375,10,0.7721841332027424,0.7702252693437807,0.7694868781825304,0.7690951821386603,0.7735996866431649,0.7709182299021757,0.0017114430547969315
0.0015249252319335938,7.98019430459978e-05,0.0,0.0,1,poly,StandardScaler(),4,"{'classifier__C': 1, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.436128568649292,0.8057062978970392,0.33707141876220703,0.09948697092469813,1,poly,MaxAbsScaler(),4,"{'classifier__C': 1, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6131558339859045,0.6178543461237275,0.6112852664576802,0.6128526645768025,0.609717868338558,0.6129731958965345,0.0027320239864036013,15,0.7602350636630754,0.7563173359451518,0.7577359968664317,0.7583235409322366,0.7643948296122209,0.7594013534038233,0.0027955726871661426
0.0015471935272216796,8.14112837389138e-05,0.0,0.0,1,poly,StandardScaler(),5,"{'classifier__C': 1, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.2270556926727294,0.24413643007439834,0.3156010627746582,0.0700362265348064,1,poly,MaxAbsScaler(),5,"{'classifier__C': 1, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6053249804228661,0.6115896632732968,0.6089341692789969,0.6057993730407524,0.6081504702194357,0.6079597312470695,0.002270302924013386,18,0.7520078354554358,0.7492654260528894,0.7506854680767724,0.7493145319232276,0.7567567567567568,0.7516060036530163,0.002766523387607468
0.0018104076385498046,0.0005324043629512758,0.0,0.0,10,poly,StandardScaler(),2,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.1718913555145263,0.6199567947622435,0.3190661907196045,0.08391929251445443,10,poly,MaxAbsScaler(),2,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6241190289741582,0.6335160532498042,0.6308777429467085,0.6293103448275862,0.6206896551724138,0.6277025650341341,0.004658025145836589,7,0.8519098922624878,0.8454456415279138,0.8491970231100666,0.8474343909126518,0.8478260869565217,0.8483626069539284,0.002141850107052821
0.0017061710357666015,0.00025607435808899174,0.0,0.0,10,poly,StandardScaler(),3,"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.284274768829346,0.37943917746215244,0.32199912071228026,0.093256493807489,10,poly,MaxAbsScaler(),3,"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6037588097102584,0.6225528582615505,0.6206896551724138,0.6199059561128527,0.6120689655172413,0.6157952489548633,0.007003991248560041,11,0.8536728697355533,0.8472086190009794,0.8515471993732864,0.8495887191539365,0.8497845671758715,0.8503603948879255,0.0021560030953860546
0.002008962631225586,0.0004379363268814576,0.0,0.0,10,poly,StandardScaler(),4,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.3114299297332765,0.1949986135212426,0.3199765682220459,0.04579853653696144,10,poly,MaxAbsScaler(),4,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6068911511354738,0.6264682850430697,0.6167711598746082,0.6128526645768025,0.6089341692789969,0.6143834859817903,0.00692700372629588,13,0.8462291870714985,0.8407443682664055,0.8441049745397572,0.8431257344300822,0.8443008225616921,0.8437010173738871,0.0017881450771847717
0.0016149044036865234,9.839296453597457e-05,0.0,0.0,10,poly,StandardScaler(),5,"{'classifier__C': 10, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.1699753761291505,0.12700876223344226,0.27299909591674804,0.0034535344018993513,10,poly,MaxAbsScaler(),5,"{'classifier__C': 10, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6045418950665623,0.6233359436178544,0.6159874608150471,0.6136363636363636,0.6050156739811913,0.6125034674234037,0.007074148560952829,17,0.8385896180215475,0.8338883447600391,0.836075205640423,0.8352918135526831,0.8333333333333334,0.8354356630616053,0.001854245048175652
0.0016488075256347657,0.0002570974717342212,0.0,0.0,100,poly,StandardScaler(),2,"{'classifier__C': 100, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
2.7930922508239746,0.18770454055849858,0.26399831771850585,0.0101986980691452,100,poly,MaxAbsScaler(),2,"{'classifier__C': 100, 'classifier__degree': 2, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6209866875489428,0.6303837118245889,0.6261755485893417,0.627742946708464,0.6152037617554859,0.6240985312853646,0.005401847008151098,9,0.8548481880509304,0.8479921645445642,0.8521347434390912,0.8499804151978065,0.8501762632197415,0.8510263548904268,0.002317666525867291
0.0015074253082275391,4.038914878430159e-05,0.0,0.0,100,poly,StandardScaler(),3,"{'classifier__C': 100, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.0159479141235352,0.08735083857506573,0.2606193065643311,0.0035615103444666648,100,poly,MaxAbsScaler(),3,"{'classifier__C': 100, 'classifier__degree': 3, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6037588097102584,0.6217697729052467,0.6167711598746082,0.6183385579937304,0.6112852664576802,0.6143847133883048,0.006298944646772105,12,0.8548481880509304,0.8481880509304603,0.8523305914610263,0.8499804151978065,0.8509596553074814,0.851261380189541,0.002244355824142894
0.0014959812164306641,2.8717950842994936e-05,0.0,0.0,100,poly,StandardScaler(),4,"{'classifier__C': 100, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.096606969833374,0.10502900454423549,0.27471208572387695,0.0022034259149687927,100,poly,MaxAbsScaler(),4,"{'classifier__C': 100, 'classifier__degree': 4, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6068911511354738,0.6225528582615505,0.6175548589341693,0.6128526645768025,0.6105015673981191,0.614070620061223,0.005474570520884404,14,0.8548481880509304,0.8481880509304603,0.8523305914610263,0.8499804151978065,0.8509596553074814,0.851261380189541,0.002244355824142894
0.00153045654296875,6.71689753526831e-05,0.0,0.0,100,poly,StandardScaler(),5,"{'classifier__C': 100, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
3.18291597366333,0.06678691642324763,0.2693607330322266,0.0023542476368604666,100,poly,MaxAbsScaler(),5,"{'classifier__C': 100, 'classifier__degree': 5, 'classifier__kernel': 'poly', 'scaler': MaxAbsScaler()}",0.6053249804228661,0.620203602192639,0.6183385579937304,0.6136363636363636,0.6057993730407524,0.6126605754572703,0.006180225783812412,16,0.8548481880509304,0.8481880509304603,0.8523305914610263,0.8499804151978065,0.8509596553074814,0.851261380189541,0.002244355824142894
0.0015990257263183594,0.00011405017824681655,0.0,0.0,0.1,linear,StandardScaler(),,"{'classifier__C': 0.1, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
1.7589481353759766,0.009968983494283568,0.22754158973693847,0.0009801208127453065,0.1,linear,MaxAbsScaler(),,"{'classifier__C': 0.1, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.6499608457321848,0.6476115896632733,0.640282131661442,0.6481191222570533,0.6449843260188087,0.6461916030665524,0.003356136248571147,3,0.6636630754162586,0.6607247796278158,0.6627497062279671,0.6602036819428124,0.6609870740305523,0.6616656634490813,0.0013151379548783683
0.0014984607696533203,3.433889749028937e-05,0.0,0.0,0.01,linear,StandardScaler(),,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
1.6431083679199219,0.01079912893047839,0.2269167423248291,0.0015410126709741651,0.01,linear,MaxAbsScaler(),,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.5998433829287392,0.5998433829287392,0.6003134796238244,0.6003134796238244,0.6003134796238244,0.6001254409457903,0.00023029940654551456,22,0.6001958863858962,0.6001958863858962,0.600078339208774,0.600078339208774,0.600078339208774,0.6001253580796229,5.758612093078997e-05
0.001484251022338867,3.787017775124866e-05,0.0,0.0,1,linear,StandardScaler(),,"{'classifier__C': 1, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
2.0862355709075926,0.03281944567877939,0.23243365287780762,0.021513117140682526,1,linear,MaxAbsScaler(),,"{'classifier__C': 1, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.6483946750195771,0.6421299921691465,0.6489028213166145,0.6481191222570533,0.6551724137931034,0.648543804911099,0.0041329635241565505,1,0.7927522037218413,0.7882468168462292,0.7871132001566784,0.7888758323540932,0.7890716803760282,0.7892119466909742,0.0018974867569290443
0.001493692398071289,4.491492177442294e-05,0.0,0.0,10,linear,StandardScaler(),,"{'classifier__C': 10, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
6.8941872119903564,1.3552627188168487,0.22392716407775878,0.00747016977039288,10,linear,MaxAbsScaler(),,"{'classifier__C': 10, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.6272513703993735,0.6209866875489428,0.6175548589341693,0.6394984326018809,0.622257053291536,0.6255096805551805,0.007655519632398773,8,0.816258570029383,0.8109696376101861,0.8143360752056404,0.8127692910301606,0.8117900509204857,0.8132247249591712,0.001886289685753489
0.0014919281005859376,4.31611650135504e-05,0.0,0.0,100,linear,StandardScaler(),,"{'classifier__C': 100, 'classifier__kernel': 'linear', 'scaler': StandardScaler()}",,,,,,,,31,,,,,,,
13.373823356628417,3.3749687132581725,0.23578062057495117,0.00702380631395511,100,linear,MaxAbsScaler(),,"{'classifier__C': 100, 'classifier__kernel': 'linear', 'scaler': MaxAbsScaler()}",0.6100234925606891,0.5943617854346124,0.6050156739811913,0.6175548589341693,0.5971786833855799,0.6048268988592485,0.008450502810312026,20,0.821743388834476,0.8168462291870715,0.8164904034469251,0.8164904034469251,0.81864473168821,0.8180430313207214,0.0020153575880187
